stop_id,stop_id_to,travel_duration
LM4KV1,LM4KVC,20.60436257669244
LM4KVC,LM4KV1,20.60436257669244
LM4KV1,LM4KVD,7.31932988792753
LM4KVD,LM4KV1,7.31932988792753
LM4KV1,LM4KVE,11.306762734371285
LM4KVE,LM4KV1,11.306762734371285
LM4KV1,LM4KVF,14.161096774812192
LM4KVF,LM4KV1,14.161096774812192
LM4KV1,LM4KVG,18.692139633909616
LM4KVG,LM4KV1,18.692139633909616
LM4KV2,LM4KVA,19.718934613067287
LM4KVA,LM4KV2,19.718934613067287
LM4KV2,LM4KVB,19.582041099085384
LM4KVB,LM4KV2,19.582041099085384
LM4KV2,LM4KVC,18.204045804085023
LM4KVC,LM4KV2,18.204045804085023
LM4KV2,LM4KVD,4.759499936979859
LM4KVD,LM4KV2,4.759499936979859
LM4KV2,LM4KVE,10.035967362698289
LM4KVE,LM4KV2,10.035967362698289
LM4KV2,LM4KVF,13.432582616551604
LM4KVF,LM4KV2,13.432582616551604
LM4KV2,LM4KVG,18.087000103980778
LM4KVG,LM4KV2,18.087000103980778
LM4KVA,LM4KVB,11.840139358807038
LM4KVB,LM4KVA,11.840139358807038
LM4KVA,LM4KVC,16.740083591812716
LM4KVC,LM4KVA,16.740083591812716
LM4KVA,LM4KVD,18.258049872064046
LM4KVD,LM4KVA,18.258049872064046
LM4KVA,LM4KVE,9.91501327406558
LM4KVE,LM4KVA,9.91501327406558
LM4KVA,LM4KVF,6.358278030459372
LM4KVF,LM4KVA,6.358278030459372
LM4KVA,LM4KVG,2.2982491187446965
LM4KVG,LM4KVA,2.2982491187446965
LM4KVB,LM4KVC,5.792579798011817
LM4KVC,LM4KVB,5.792579798011817
LM4KVB,LM4KVD,15.659838954852217
LM4KVD,LM4KVB,15.659838954852217
LM4KVB,LM4KVE,11.490487259596573
LM4KVE,LM4KVB,11.490487259596573
LM4KVB,LM4KVF,12.318351362269032
LM4KVF,LM4KVB,12.318351362269032
LM4KVB,LM4KVG,12.952727630608779
LM4KVG,LM4KVB,12.952727630608779
LM4KVC,LM4KVD,13.613713956236591
LM4KVD,LM4KVC,13.613713956236591
LM4KVC,LM4KVE,12.926858032068173
LM4KVE,LM4KVC,12.926858032068173
LM4KVC,LM4KVF,15.337747005321708
LM4KVF,LM4KVC,15.337747005321708
LM4KVC,LM4KVG,17.34865431626128
LM4KVG,LM4KVC,17.34865431626128
LM4KVD,LM4KVE,8.422289345031079
LM4KVE,LM4KVD,8.422289345031079
LM4KVD,LM4KVF,12.520536095490336
LM4KVF,LM4KVD,12.520536095490336
LM4KVD,LM4KVG,17.08188264762427
LM4KVG,LM4KVD,17.08188264762427
LM4KVE,LM4KVF,4.180842121139291
LM4KVF,LM4KVE,4.180842121139291
LM4KVE,LM4KVG,8.660585187226166
LM4KVG,LM4KVE,8.660585187226166
LM4KVF,LM4KVG,4.673557595765897
LM4KVG,LM4KVF,4.673557595765897
F01337,F01340,26.16198270564278
F01340,F01337,26.16198270564278
008150,009365,4.886988787212734
009365,008150,4.886988787212734
008150,F01343,3.92109029272329
F01343,008150,3.92109029272329
008150,F01346,8.191038503634003
F01346,008150,8.191038503634003
009365,F01343,6.532883382891513
F01343,009365,6.532883382891513
009365,F01346,10.459176772706686
F01346,009365,10.459176772706686
F01343,F01346,4.3457942401296545
F01346,F01343,4.3457942401296545
F01345,F01516,22.390484825501815
F01516,F01345,22.390484825501815
062521,CSLM3CNJ,20.52799903871769
CSLM3CNJ,062521,20.52799903871769
062521,F01188,36.071985238374886
F01188,062521,36.071985238374886
062521,F01190,22.383077823312902
F01190,062521,22.383077823312902
062521,F01191,24.671778528420084
F01191,062521,24.671778528420084
062521,F01192,37.73823093950376
F01192,062521,37.73823093950376
062521,F01193,35.34665456470402
F01193,062521,35.34665456470402
062521,F01194,18.221361028824454
F01194,062521,18.221361028824454
062521,F01195,24.051421379780827
F01195,062521,24.051421379780827
062521,LM3CN1,22.995289415920034
LM3CN1,062521,22.995289415920034
062521,LM3CNA,18.820110970926777
LM3CNA,062521,18.820110970926777
062521,LM3CNB,22.28273376072973
LM3CNB,062521,22.28273376072973
062521,LM3CNC,23.807103657510016
LM3CNC,062521,23.807103657510016
062521,LM3CND,26.51799294831617
LM3CND,062521,26.51799294831617
062521,LM3CNE,24.98490381547718
LM3CNE,062521,24.98490381547718
062521,LM3CNF,23.45455989275165
LM3CNF,062521,23.45455989275165
062521,LM3CNG,21.211133371897127
LM3CNG,062521,21.211133371897127
062521,LM3CNH,17.451962486269686
LM3CNH,062521,17.451962486269686
062521,LM3CNI,14.130892368596838
LM3CNI,062521,14.130892368596838
062521,LM3CNJ,15.934156418531567
LM3CNJ,062521,15.934156418531567
CSLM3CNJ,F01188,15.553867154128211
F01188,CSLM3CNJ,15.553867154128211
CSLM3CNJ,F01190,14.537260856819444
F01190,CSLM3CNJ,14.537260856819444
CSLM3CNJ,F01191,8.157788736510547
F01191,CSLM3CNJ,8.157788736510547
CSLM3CNJ,F01192,17.229704524795526
F01192,CSLM3CNJ,17.229704524795526
CSLM3CNJ,F01193,15.004100051220046
F01193,CSLM3CNJ,15.004100051220046
CSLM3CNJ,F01194,7.5273551042582385
F01194,CSLM3CNJ,7.5273551042582385
CSLM3CNJ,F01195,11.531725221140562
F01195,CSLM3CNJ,11.531725221140562
CSLM3CNJ,LM3CN1,2.6089464362762658
LM3CN1,CSLM3CNJ,2.6089464362762658
CSLM3CNJ,LM3CNA,5.588266781063163
LM3CNA,CSLM3CNJ,5.588266781063163
CSLM3CNJ,LM3CNB,7.212091041459705
LM3CNB,CSLM3CNJ,7.212091041459705
CSLM3CNJ,LM3CNC,5.269845927019023
LM3CNC,CSLM3CNJ,5.269845927019023
CSLM3CNJ,LM3CND,6.25596247067128
LM3CND,CSLM3CNJ,6.25596247067128
CSLM3CNJ,LM3CNE,5.730317513420571
LM3CNE,CSLM3CNJ,5.730317513420571
CSLM3CNJ,LM3CNF,5.136317275944953
LM3CNF,CSLM3CNJ,5.136317275944953
CSLM3CNJ,LM3CNG,7.610528893331732
LM3CNG,CSLM3CNJ,7.610528893331732
CSLM3CNJ,LM3CNH,6.14401801153201
LM3CNH,CSLM3CNJ,6.14401801153201
CSLM3CNJ,LM3CNI,6.663840211686768
LM3CNI,CSLM3CNJ,6.663840211686768
CSLM3CNJ,LM3CNJ,6.345899994337365
LM3CNJ,CSLM3CNJ,6.345899994337365
F01188,F01190,23.953895693390322
F01190,F01188,23.953895693390322
F01188,F01191,14.349302793606798
F01191,F01188,14.349302793606798
F01188,F01192,1.6993905591691374
F01192,F01188,1.6993905591691374
F01188,F01193,3.911767003933643
F01193,F01188,3.911767003933643
F01188,F01194,20.466156159412428
F01194,F01188,20.466156159412428
F01188,F01195,18.432187234232483
F01195,F01188,18.432187234232483
F01188,LM3CN1,13.188106846448942
LM3CN1,F01188,13.188106846448942
F01188,LM3CNA,18.84320689964079
LM3CNA,F01188,18.84320689964079
F01188,LM3CNB,16.94150706144202
LM3CNB,F01188,16.94150706144202
F01188,LM3CNC,13.681491411746377
LM3CNC,F01188,13.681491411746377
F01188,LM3CND,9.715232024286333
LM3CND,F01188,9.715232024286333
F01188,LM3CNE,11.843448561568044
LM3CNE,F01188,11.843448561568044
F01188,LM3CNF,13.573964506911564
LM3CNF,F01188,13.573964506911564
F01188,LM3CNG,17.634195332166396
LM3CNG,F01188,17.634195332166396
F01188,LM3CNH,19.736443950042194
LM3CNH,F01188,19.736443950042194
F01188,LM3CNI,22.136302159105593
LM3CNI,F01188,22.136302159105593
F01188,LM3CNJ,21.09670180249843
LM3CNJ,F01188,21.09670180249843
F01190,F01191,22.6391689314843
F01191,F01190,22.6391689314843
F01190,F01192,25.495326188904155
F01192,F01190,25.495326188904155
F01190,F01193,21.053670830696802
F01193,F01190,21.053670830696802
F01190,F01194,7.552975756548348
F01194,F01190,7.552975756548348
F01190,F01195,25.97432874287009
F01195,F01190,25.97432874287009
F01190,LM3CN1,14.43650780642853
LM3CN1,F01190,14.43650780642853
F01190,LM3CNA,9.166861732801479
LM3CNA,F01190,9.166861732801479
F01190,LM3CNB,7.941312610405857
LM3CNB,F01190,7.941312610405857
F01190,LM3CNC,11.491379233064817
LM3CNC,F01190,11.491379233064817
F01190,LM3CND,18.615084299793274
LM3CND,F01190,18.615084299793274
F01190,LM3CNE,19.57202130828544
LM3CNE,F01190,19.57202130828544
F01190,LM3CNF,19.520791863141756
LM3CNF,F01190,19.520791863141756
F01190,LM3CNG,21.897802818841956
LM3CNG,F01190,21.897802818841956
F01190,LM3CNH,19.042162863742274
LM3CNH,F01190,19.042162863742274
F01190,LM3CNI,13.049732729723251
LM3CNI,F01190,13.049732729723251
F01190,LM3CNJ,10.51437588148251
LM3CNJ,F01190,10.51437588148251
F01191,F01192,15.664595350165001
F01192,F01191,15.664595350165001
F01191,F01193,15.881346906261363
F01193,F01191,15.881346906261363
F01191,F01194,15.655361716123114
F01194,F01191,15.655361716123114
F01191,F01195,4.5620130062944275
F01195,F01191,4.5620130062944275
F01191,LM3CN1,8.52068666054095
LM3CN1,F01191,8.52068666054095
F01191,LM3CNA,13.73683344906509
LM3CNA,F01191,13.73683344906509
F01191,LM3CNB,14.98915225646182
LM3CNB,F01191,14.98915225646182
F01191,LM3CNC,12.032711219996687
LM3CNC,F01191,12.032711219996687
F01191,LM3CND,6.302912033219351
LM3CND,F01191,6.302912033219351
F01191,LM3CNE,3.8404681466667876
LM3CNE,F01191,3.8404681466667876
F01191,LM3CNF,3.150305582103247
LM3CNF,F01191,3.150305582103247
F01191,LM3CNG,3.6574683572834497
LM3CNG,F01191,3.6574683572834497
F01191,LM3CNH,7.24952949975693
LM3CNH,F01191,7.24952949975693
F01191,LM3CNI,13.138329333005888
LM3CNI,F01191,13.138329333005888
F01191,LM3CNJ,13.959080436527218
LM3CNJ,F01191,13.959080436527218
F01192,F01193,4.886990674530081
F01193,F01192,4.886990674530081
F01192,F01194,22.14895276898787
F01194,F01192,22.14895276898787
F01192,F01195,19.59827072096636
F01195,F01192,19.59827072096636
F01192,LM3CN1,14.880168756701108
LM3CN1,F01192,14.880168756701108
F01192,LM3CNA,20.53640761903939
LM3CNA,F01192,20.53640761903939
F01192,LM3CNB,18.587310739799804
LM3CNB,F01192,18.587310739799804
F01192,LM3CNC,15.360637331792846
LM3CNC,F01192,15.360637331792846
F01192,LM3CND,11.322275835543763
LM3CND,F01192,11.322275835543763
F01192,LM3CNE,13.360633642613106
LM3CNE,F01192,13.360633642613106
F01192,LM3CNF,15.085015308587478
LM3CNF,F01192,15.085015308587478
F01192,LM3CNG,19.041783577509772
LM3CNG,F01192,19.041783577509772
F01192,LM3CNH,21.290878696667384
LM3CNH,F01192,21.290878696667384
F01192,LM3CNI,23.824425932010644
LM3CNI,F01192,23.824425932010644
F01192,LM3CNJ,22.796074739645924
LM3CNJ,F01192,22.796074739645924
F01193,F01194,18.583488408689576
F01194,F01193,18.583488408689576
F01193,F01195,20.29488378820764
F01195,F01193,20.29488378820764
F01193,LM3CN1,12.427871576931501
LM3CN1,F01193,12.427871576931501
F01193,LM3CNA,17.194069691945963
LM3CNA,F01193,17.194069691945963
F01193,LM3CNB,14.70628590149384
LM3CNB,F01193,14.70628590149384
F01193,LM3CNC,11.895125262349968
LM3CNC,F01193,11.895125262349968
F01193,LM3CND,10.164370292188343
LM3CND,F01193,10.164370292188343
F01193,LM3CNE,12.679590032290953
LM3CNE,F01193,12.679590032290953
F01193,LM3CNF,14.352471950971788
LM3CNF,F01193,14.352471950971788
F01193,LM3CNG,18.72954285932257
LM3CNG,F01193,18.72954285932257
F01193,LM3CNH,20.084319315837885
LM3CNH,F01193,20.084319315837885
F01193,LM3CNI,21.221621565394564
LM3CNI,F01193,21.221621565394564
F01193,LM3CNJ,19.75872665767056
LM3CNJ,F01193,19.75872665767056
F01194,F01195,18.61766467746094
F01195,F01194,18.61766467746094
F01194,LM3CN1,8.306056305805425
LM3CN1,F01194,8.306056305805425
F01194,LM3CNA,1.9647304893140412
LM3CNA,F01194,1.9647304893140412
F01194,LM3CNB,4.157341119409097
LM3CNB,F01194,4.157341119409097
F01194,LM3CNC,6.7915386821158945
LM3CNC,F01194,6.7915386821158945
F01194,LM3CND,12.846888979253437
LM3CND,F01194,12.846888979253437
F01194,LM3CNE,13.096187309949373
LM3CNE,F01194,13.096187309949373
F01194,LM3CNF,12.663351538770204
LM3CNF,F01194,12.663351538770204
F01194,LM3CNG,14.49177220730383
LM3CNG,F01194,14.49177220730383
F01194,LM3CNH,11.49098407672677
LM3CNH,F01194,11.49098407672677
F01194,LM3CNI,5.86838990696705
LM3CNI,F01194,5.86838990696705
F01194,LM3CNJ,3.182586630172083
LM3CNJ,F01194,3.182586630172083
F01195,LM3CN1,12.553125527742397
LM3CN1,F01195,12.553125527742397
F01195,LM3CNA,16.831314660001972
LM3CNA,F01195,16.831314660001972
F01195,LM3CNB,18.706897868056092
LM3CNB,F01195,18.706897868056092
F01195,LM3CNC,16.101993823942742
LM3CNC,F01195,16.101993823942742
F01195,LM3CND,10.861394647285419
LM3CND,F01195,10.861394647285419
F01195,LM3CNE,8.349993287386804
LM3CNE,F01195,8.349993287386804
F01195,LM3CNF,7.279716526030454
LM3CNF,F01195,7.279716526030454
F01195,LM3CNG,4.14992049721606
LM3CNG,F01195,4.14992049721606
F01195,LM3CNH,7.95702201429751
LM3CNH,F01195,7.95702201429751
F01195,LM3CNI,14.852968756440534
LM3CNI,F01195,14.852968756440534
F01195,LM3CNJ,16.351806805903024
LM3CNJ,F01195,16.351806805903024
LM3CN1,LM3CNA,6.381435924171723
LM3CNA,LM3CN1,6.381435924171723
LM3CN1,LM3CNB,6.569589925624769
LM3CNB,LM3CN1,6.569589925624769
LM3CN1,LM3CNC,3.5502722738937935
LM3CNC,LM3CN1,3.5502722738937935
LM3CN1,LM3CND,4.545605357287414
LM3CND,LM3CN1,4.545605357287414
LM3CN1,LM3CNE,5.144220080208559
LM3CNE,LM3CN1,5.144220080208559
LM3CN1,LM3CNF,5.388461281306518
LM3CNF,LM3CN1,5.388461281306518
LM3CN1,LM3CNG,9.046202414183513
LM3CNG,LM3CN1,9.046202414183513
LM3CN1,LM3CNH,8.468530844500554
LM3CNH,LM3CN1,8.468530844500554
LM3CN1,LM3CNI,8.955280472674824
LM3CNI,LM3CN1,8.955280472674824
LM3CN1,LM3CNJ,8.062305118982675
LM3CNJ,LM3CN1,8.062305118982675
LM3CNA,LM3CNB,3.65411957317567
LM3CNB,LM3CNA,3.65411957317567
LM3CNA,LM3CNC,5.298994396815881
LM3CNC,LM3CNA,5.298994396815881
LM3CNA,LM3CND,10.927031275130147
LM3CND,LM3CNA,10.927031275130147
LM3CNA,LM3CNE,11.131467252196412
LM3CNE,LM3CNA,11.131467252196412
LM3CNA,LM3CNF,10.719225111500242
LM3CNF,LM3CNA,10.719225111500242
LM3CNA,LM3CNG,12.736054122281814
LM3CNG,LM3CNA,12.736054122281814
LM3CNA,LM3CNH,9.997092815752813
LM3CNH,LM3CNA,9.997092815752813
LM3CNA,LM3CNI,5.3799717253871
LM3CNI,LM3CNA,5.3799717253871
LM3CNA,LM3CNJ,2.928953700248368
LM3CNJ,LM3CNA,2.928953700248368
LM3CNB,LM3CNC,3.5990729014984106
LM3CNC,LM3CNB,3.5990729014984106
LM3CNB,LM3CND,10.675796891780628
LM3CND,LM3CNB,10.675796891780628
LM3CNB,LM3CNE,11.711061651921911
LM3CNE,LM3CNB,11.711061651921911
LM3CNB,LM3CNF,11.839389189089001
LM3CNF,LM3CNB,11.839389189089001
LM3CNB,LM3CNG,14.82213789056071
LM3CNG,LM3CNB,14.82213789056071
LM3CNB,LM3CNH,12.7992538118701
LM3CNH,LM3CNB,12.7992538118701
LM3CNB,LM3CNI,9.026725743059608
LM3CNI,LM3CNB,9.026725743059608
LM3CNB,LM3CNJ,6.551499946800086
LM3CNJ,LM3CNB,6.551499946800086
LM3CNC,LM3CND,7.153862929586875
LM3CND,LM3CNC,7.153862929586875
LM3CNC,LM3CNE,8.480842103311764
LM3CNE,LM3CNC,8.480842103311764
LM3CNC,LM3CNF,8.92200597027908
LM3CNF,LM3CNC,8.92200597027908
LM3CNC,LM3CNG,12.522908774396212
LM3CNG,LM3CNC,12.522908774396212
LM3CNC,LM3CNH,11.403642743743797
LM3CNH,LM3CNC,11.403642743743797
LM3CNC,LM3CNI,9.779317888181026
LM3CNI,LM3CNC,9.779317888181026
LM3CNC,LM3CNJ,7.947537791050381
LM3CNJ,LM3CNC,7.947537791050381
LM3CND,LM3CNE,2.604800234800192
LM3CNE,LM3CND,2.604800234800192
LM3CND,LM3CNF,4.200370924194575
LM3CNF,LM3CND,4.200370924194575
LM3CND,LM3CNG,8.62929355830256
LM3CNG,LM3CND,8.62929355830256
LM3CND,LM3CNH,10.074235126832983
LM3CNH,LM3CND,10.074235126832983
LM3CND,LM3CNI,12.903792906224282
LM3CNI,LM3CND,12.903792906224282
LM3CND,LM3CNJ,12.44697622365902
LM3CNJ,LM3CND,12.44697622365902
LM3CNE,LM3CNF,1.731452068202526
LM3CNF,LM3CNE,1.731452068202526
LM3CNE,LM3CNG,6.055264793194113
LM3CNG,LM3CNE,6.055264793194113
LM3CNE,LM3CNH,7.956373998482006
LM3CNH,LM3CNE,7.956373998482006
LM3CNE,LM3CNI,11.965594511558349
LM3CNI,LM3CNE,11.965594511558349
LM3CNE,LM3CNJ,12.056141491582185
LM3CNJ,LM3CNE,12.056141491582185
LM3CNF,LM3CNG,4.451832169187389
LM3CNG,LM3CNF,4.451832169187389
LM3CNF,LM3CNH,6.268209280264294
LM3CNH,LM3CNF,6.268209280264294
LM3CNF,LM3CNI,10.816226605128962
LM3CNI,LM3CNF,10.816226605128962
LM3CNF,LM3CNJ,11.237028952321301
LM3CNJ,LM3CNF,11.237028952321301
LM3CNG,LM3CNH,4.086739852871024
LM3CNH,LM3CNG,4.086739852871024
LM3CNG,LM3CNI,10.792254529562365
LM3CNI,LM3CNG,10.792254529562365
LM3CNG,LM3CNJ,12.204957911492329
LM3CNJ,LM3CNG,12.204957911492329
LM3CNH,LM3CNI,6.954232457566348
LM3CNI,LM3CNH,6.954232457566348
LM3CNH,LM3CNJ,8.780202704412117
LM3CNJ,LM3CNH,8.780202704412117
LM3CNI,LM3CNJ,2.6888697840216627
LM3CNJ,LM3CNI,2.6888697840216627
F01174,F01175,14.876286495375277
F01175,F01174,14.876286495375277
008694,F01185,16.1855245831935
F01185,008694,16.1855245831935
F01111,F01112,11.23636355219261
F01112,F01111,11.23636355219261
F01111,F01113,4.297699716624647
F01113,F01111,4.297699716624647
F01111,F01114,6.132422671061922
F01114,F01111,6.132422671061922
F01111,F01115,14.175008741921355
F01115,F01111,14.175008741921355
F01112,F01113,7.848041574534232
F01113,F01112,7.848041574534232
F01112,F01114,6.123691277107439
F01114,F01112,6.123691277107439
F01112,F01115,24.03483849351636
F01115,F01112,24.03483849351636
F01113,F01114,5.018081277845442
F01114,F01113,5.018081277845442
F01113,F01115,16.23439085556272
F01115,F01113,16.23439085556272
F01114,F01115,20.16805225416216
F01115,F01114,20.16805225416216
008782,CSLM2BLA,23.253167291996682
CSLM2BLA,008782,23.253167291996682
008782,F01116,33.34678301232773
F01116,008782,33.34678301232773
008782,F01164,11.733359650990057
F01164,008782,11.733359650990057
008782,F01165,16.28227620634121
F01165,008782,16.28227620634121
008782,F01166,38.96370202797453
F01166,008782,38.96370202797453
008782,F01167,28.480476852717143
F01167,008782,28.480476852717143
008782,F01168,24.165234570730842
F01168,008782,24.165234570730842
008782,F01169,27.307021261182754
F01169,008782,27.307021261182754
008782,F01291,5.4469332038120974
F01291,008782,5.4469332038120974
008782,F01292,18.282722382509046
F01292,008782,18.282722382509046
008782,F01293,21.086405718946104
F01293,008782,21.086405718946104
008782,LM2BL1,20.382212670645796
LM2BL1,008782,20.382212670645796
008782,LM2BLA,27.942921957531524
LM2BLA,008782,27.942921957531524
008782,LM2BLB,29.323899318167197
LM2BLB,008782,29.323899318167197
008782,LM2BLC,28.552180504972135
LM2BLC,008782,28.552180504972135
008782,LM2BLD,26.56973398490816
LM2BLD,008782,26.56973398490816
008782,LM2BLE,24.129347286690383
LM2BLE,008782,24.129347286690383
008782,LM2BLF,22.324580256497004
LM2BLF,008782,22.324580256497004
008782,LM2BLG,17.787259525594987
LM2BLG,008782,17.787259525594987
008782,LM2BLH,19.306967103470658
LM2BLH,008782,19.306967103470658
008782,LM2BLI,21.29489902774709
LM2BLI,008782,21.29489902774709
CSLM2BLA,F01116,29.98101583068068
F01116,CSLM2BLA,29.98101583068068
CSLM2BLA,F01164,13.318604021906134
F01164,CSLM2BLA,13.318604021906134
CSLM2BLA,F01165,8.251777275377007
F01165,CSLM2BLA,8.251777275377007
CSLM2BLA,F01166,16.327202729641147
F01166,CSLM2BLA,16.327202729641147
CSLM2BLA,F01167,11.36338821089369
F01167,CSLM2BLA,11.36338821089369
CSLM2BLA,F01168,7.058106782615525
F01168,CSLM2BLA,7.058106782615525
CSLM2BLA,F01169,19.065459865426067
F01169,CSLM2BLA,19.065459865426067
CSLM2BLA,F01291,27.65673634339423
F01291,CSLM2BLA,27.65673634339423
CSLM2BLA,F01292,5.039149124424974
F01292,CSLM2BLA,5.039149124424974
CSLM2BLA,F01293,13.076470276562542
F01293,CSLM2BLA,13.076470276562542
CSLM2BLA,LM2BL1,3.257907040975803
LM2BL1,CSLM2BLA,3.257907040975803
CSLM2BLA,LM2BLA,8.178668483408188
LM2BLA,CSLM2BLA,8.178668483408188
CSLM2BLA,LM2BLB,7.76754093301813
LM2BLB,CSLM2BLA,7.76754093301813
CSLM2BLA,LM2BLC,5.371661412752849
LM2BLC,CSLM2BLA,5.371661412752849
CSLM2BLA,LM2BLD,4.574280491575471
LM2BLD,CSLM2BLA,4.574280491575471
CSLM2BLA,LM2BLE,5.348479200872253
LM2BLE,CSLM2BLA,5.348479200872253
CSLM2BLA,LM2BLF,5.717814807561987
LM2BLF,CSLM2BLA,5.717814807561987
CSLM2BLA,LM2BLG,8.484549577504687
LM2BLG,CSLM2BLA,8.484549577504687
CSLM2BLA,LM2BLH,5.581441358606094
LM2BLH,CSLM2BLA,5.581441358606094
CSLM2BLA,LM2BLI,6.489015013294116
LM2BLI,CSLM2BLA,6.489015013294116
F01116,F01164,34.22647043759406
F01164,F01116,34.22647043759406
F01116,F01165,32.81491488224104
F01165,F01116,32.81491488224104
F01116,F01166,32.34709790416957
F01166,F01116,32.34709790416957
F01116,F01167,20.799026461775284
F01167,F01116,20.799026461775284
F01116,F01168,36.85077947182197
F01168,F01116,36.85077947182197
F01116,F01169,48.037882318999685
F01169,F01116,48.037882318999685
F01116,F01291,38.47912903871168
F01291,F01116,38.47912903871168
F01116,F01292,29.947907598034508
F01292,F01116,29.947907598034508
F01116,F01293,40.910655596525125
F01293,F01116,40.910655596525125
F01116,LM2BL1,30.859277949834773
LM2BL1,F01116,30.859277949834773
F01116,LM2BLA,24.368515594225283
LM2BLA,F01116,24.368515594225283
F01116,LM2BLB,26.86654514388839
LM2BLB,F01116,26.86654514388839
F01116,LM2BLC,32.542017334378
LM2BLC,F01116,32.542017334378
F01116,LM2BLD,34.04958762635635
LM2BLD,F01116,34.04958762635635
F01116,LM2BLE,35.25177488457473
LM2BLE,F01116,35.25177488457473
F01116,LM2BLF,35.05071427803318
LM2BLF,F01116,35.05071427803318
F01116,LM2BLG,34.75134543210508
LM2BLG,F01116,34.75134543210508
F01116,LM2BLH,25.709711105582457
LM2BLH,F01116,25.709711105582457
F01116,LM2BLI,23.66611526577178
LM2BLI,F01116,23.66611526577178
F01164,F01165,5.183607893466618
F01165,F01164,5.183607893466618
F01164,F01166,29.645784514341365
F01166,F01164,29.645784514341365
F01164,F01167,22.004130315584664
F01167,F01164,22.004130315584664
F01164,F01168,12.571818491495241
F01168,F01164,12.571818491495241
F01164,F01169,16.773257468293778
F01169,F01164,16.773257468293778
F01164,F01291,15.000190026437496
F01291,F01164,15.000190026437496
F01164,F01292,8.456040397217986
F01292,F01164,8.456040397217986
F01164,F01293,9.78687204214651
F01293,F01164,9.78687204214651
F01164,LM2BL1,10.082866029975257
LM2BL1,F01164,10.082866029975257
F01164,LM2BLA,20.12352777126337
LM2BLA,F01164,20.12352777126337
F01164,LM2BLB,20.664868514309788
LM2BLB,F01164,20.664868514309788
F01164,LM2BLC,18.138931847655467
LM2BLC,F01164,18.138931847655467
F01164,LM2BLD,15.636924258442415
LM2BLD,F01164,15.636924258442415
F01164,LM2BLE,12.776821838246052
LM2BLE,F01164,12.776821838246052
F01164,LM2BLF,10.899567415840178
LM2BLF,F01164,10.899567415840178
F01164,LM2BLG,6.182999260708413
LM2BLG,F01164,6.182999260708413
F01164,LM2BLH,11.617973043992688
LM2BLH,F01164,11.617973043992688
F01164,LM2BLI,14.303611602698119
LM2BLI,F01164,14.303611602698119
F01165,F01166,24.550501649204406
F01166,F01165,24.550501649204406
F01165,F01167,17.958889289204595
F01167,F01165,17.958889289204595
F01165,F01168,8.00054849403701
F01168,F01165,8.00054849403701
F01165,F01169,15.60359526830599
F01169,F01165,15.60359526830599
F01165,F01291,20.046409813225402
F01291,F01165,20.046409813225402
F01165,F01292,3.7952154002463425
F01292,F01165,3.7952154002463425
F01165,F01293,8.243211891665979
F01293,F01165,8.243211891665979
F01165,LM2BL1,4.993893198108324
LM2BL1,F01165,4.993893198108324
F01165,LM2BLA,15.60424760289529
LM2BLA,F01165,15.60424760289529
F01165,LM2BLB,15.826337961795216
LM2BLB,F01165,15.826337961795216
F01165,LM2BLC,12.95603755096278
LM2BLC,F01165,12.95603755096278
F01165,LM2BLD,10.497915175532071
LM2BLD,F01165,10.497915175532071
F01165,LM2BLE,7.847516094597537
LM2BLE,F01165,7.847516094597537
F01165,LM2BLF,6.055348415655705
LM2BLF,F01165,6.055348415655705
F01165,LM2BLG,2.1839336029497756
LM2BLG,F01165,2.1839336029497756
F01165,LM2BLH,7.890484842687697
LM2BLH,F01165,7.890484842687697
F01165,LM2BLI,10.589532262354387
LM2BLI,F01165,10.589532262354387
F01166,F01167,13.310164022736203
F01167,F01166,13.310164022736203
F01166,F01168,20.04231266877218
F01168,F01166,20.04231266877218
F01166,F01169,30.814741831311686
F01169,F01166,30.814741831311686
F01166,F01291,43.70658520363142
F01291,F01166,43.70658520363142
F01166,F01292,21.279406240710195
F01292,F01166,21.279406240710195
F01166,F01293,27.348696719209972
F01293,F01166,27.348696719209972
F01166,LM2BL1,19.571798713388286
LM2BL1,F01166,19.571798713388286
F01166,LM2BLA,11.663931488573665
LM2BLA,F01166,11.663931488573665
F01166,LM2BLB,9.72514427692273
LM2BLB,F01166,9.72514427692273
F01166,LM2BLC,12.04732876245853
LM2BLC,F01166,12.04732876245853
F01166,LM2BLD,15.205284992493276
LM2BLD,F01166,15.205284992493276
F01166,LM2BLE,18.654592501841716
LM2BLE,F01166,18.654592501841716
F01166,LM2BLF,20.286347895399953
LM2BLF,F01166,20.286347895399953
F01166,LM2BLG,24.446821201609016
LM2BLG,F01166,24.446821201609016
F01166,LM2BLH,19.685452712925443
LM2BLH,F01166,19.685452712925443
F01166,LM2BLI,18.067370199096928
LM2BLI,F01166,18.067370199096928
F01167,F01168,18.284926918419693
F01168,F01167,18.284926918419693
F01167,F01169,30.39943081852777
F01169,F01167,30.39943081852777
F01167,F01291,33.72168440957119
F01291,F01167,33.72168440957119
F01167,F01292,14.174376803257163
F01292,F01167,14.174376803257163
F01167,F01293,24.33702505999745
F01293,F01167,24.33702505999745
F01167,LM2BL1,13.749573404817742
LM2BL1,F01167,13.749573404817742
F01167,LM2BLA,3.7318029806650097
LM2BLA,F01167,3.7318029806650097
F01167,LM2BLB,6.081626657714384
