,stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
1865,F00867,Béla utca,47.580747,19.081673,5070,5070.0,5.887098085284387e-07,0.00046392948271862676,0.04126124268813406,0.012658713084293473
1866,F00868,Béla utca,47.580321,19.081462,5071,5071.0,5.53233593542484e-07,0.00046392948271862676,0.040906018163200615,0.004404097517188274
1867,F00869,Tungsram,47.576547,19.081338,1345,1345.0,2.693938837849675e-06,0.0006958942240779401,0.042794783756203554,0.013064236454132483
1868,F00870,Tungsram,47.576205,19.081112,1346,1346.0,2.5316156661900732e-06,0.00046392948271862676,0.0424441207122048,0.00476579695275098
1869,F00871,Dunakeszi utca,47.585527,19.109052,4831,4831.0,2.8772763754047955e-10,0.00046392948271862676,0.03441520354696563,0.001245062942042182
1870,F00872,Dunakeszi utca,47.584709,19.107894,4832,4832.0,7.621123031024645e-10,0.00046392948271862676,0.035201840422454236,0.0016578846194989455
1871,F00873,Zombori utca,47.572001,19.10574,1333,1333.0,4.193201859590808e-08,0.00046392948271862676,0.037808474119851145,0.0005481741653548415
1872,F00874,Zombori utca,47.571911,19.106591,1334,1334.0,2.265291271685142e-08,0.00046392948271862676,0.03770433097245897,0.0004378275701173008
1873,F00875,Pajtás utca,47.571451,19.108238,1335,1335.0,8.376979518305003e-08,0.00046392948271862676,0.03789273393345583,0.0005687299934708909
1874,F00876,Deák Ferenc utca / Rózsa utca,47.564173,19.10012,1396,1396.0,3.6428483864205612e-06,0.00046392948271862676,0.0420231040872389,0.00011700123691462961
1875,F00877,Deák Ferenc utca / Rózsa utca,47.563247,19.099588,1397,1397.0,3.885360166455362e-05,0.0006958942240779401,0.04605889841820402,0.01102274347406943
1876,F00878,Nap utca,47.555379,19.094811,1446,1446.0,8.050400679865654e-05,0.00046392948271862676,0.049341670057692646,0.004444972720729217
1877,F00879,Nap utca,47.55519,19.095169,1447,1447.0,8.215564487966028e-05,0.00046392948271862676,0.04938858744833261,0.0026317487842612793
1878,F00880,Szülőotthon,47.565232,19.106008,1280,1280.0,3.6211657007066405e-06,0.0009278589654372535,0.04220177454292224,0.0044970878081478805
1879,F00881,Szülőotthon,47.56534,19.106434,1281,1281.0,3.24331330420711e-06,0.0009278589654372535,0.042031489142926405,0.005621669570774326
1880,F00884,Izzó utca,47.579991,19.095754,5077,5077.0,1.067218241903411e-09,0.00046392948271862676,0.03438804868070661,0.0008699485102858334
1881,F00885,Árpád Kórház,47.561402,19.103785,1267,1267.0,3.946913405386493e-05,0.0006958942240779401,0.04628887521618536,0.01132846681723039
1882,F00886,Árpád Kórház,47.561033,19.102961,1268,1268.0,3.950618233484071e-05,0.0006958942240779401,0.04635395285438998,0.024613558927624485
1883,F00887,Ősz utca,47.557798,19.105858,1418,1418.0,3.2863106602887043e-06,0.00046392948271862676,0.04405117266054083,0.0005068261945269113
1885,F00889,Elem utca,47.554306,19.101519,1414,1414.0,4.828067663689591e-06,0.00046392948271862676,0.045402584485863005,0.002025239760992666
1886,F00890,Berlini utca,47.554603,19.101519,1415,1415.0,3.3439646009556768e-06,0.00046392948271862676,0.04393174022782814,0.0013592707951363369
1887,F00891,Ősz utca,47.557275,19.100685,1420,1420.0,4.28014177009945e-05,0.0006958942240779401,0.04600022608591106,0.0012277983273969006
1888,F00892,Ősz utca,47.557527,19.100273,1421,1421.0,1.5301849896121617e-05,0.0009278589654372535,0.04584116929120442,0.0022528991083614032
1889,F00893,Langlet Waldemár utca,47.56718,19.082637,1370,1370.0,1.423083059034899e-06,0.00046392948271862676,0.041813637357558345,0.0002073440841853382
1890,F00894,Langlet Waldemár utca,47.566928,19.08253,1371,1371.0,5.888196146393801e-06,0.00046392948271862676,0.0436204113430513,0.0008200716058831145
1891,F00895,Perényi Zsigmond utca,47.570093,19.085775,1365,1365.0,1.301505328193061e-06,0.00046392948271862676,0.04179013386365621,0.0004110278872568831
1892,F00896,Tinódi utca,47.570003,19.085536,1366,1366.0,6.271535362031004e-07,0.00046392948271862676,0.04025373840779021,3.092171245080679e-05
1895,F00899,"Káposztásmegyer, Mogyoródi-patak",47.598635,19.121695,4764,4764.0,1.3435304554957546e-12,0.00023196474135931338,0.030659750103772095,0.0
1896,F00900,Kordován tér,47.587783,19.112578,4781,4781.0,6.42204133236712e-11,0.00046392948271862676,0.03354947163332411,0.000941352444385478
1897,F00901,Kordován tér,47.587334,19.111646,4782,4782.0,1.6655246975660006e-10,0.00046392948271862676,0.03416526072790946,0.001306432023278876
1900,F00904,Bőrfestő utca,47.587809,19.11837,4784,4784.0,3.943325660489932e-10,0.00023196474135931338,0.03324151910842502,0.0
1901,F00905,Bőrfestő utca,47.587422,19.118064,4785,4785.0,3.700906174693087e-10,0.00046392948271862676,0.033139831100943866,0.0004350818953941275
1902,F00906,Székpatak utca,47.596181,19.121067,4758,4758.0,6.441668381689656e-12,0.0006958942240779401,0.031695692741466316,0.000870056150537044
1903,F00907,Székpatak utca,47.595848,19.121292,4759,4759.0,1.4800755847595363e-12,0.00023196474135931338,0.030815736251419354,0.0
1904,F00908,Sárpatak utca,47.593332,19.117141,4756,4756.0,1.2875608742143353e-10,0.0006958942240779401,0.03398976841127886,0.003466515132981584
1905,F00909,Sárpatak utca,47.592854,19.118576,4757,4757.0,2.5963036908751936e-12,0.00046392948271862676,0.031977167301291944,0.0005007755213956264
1906,F00910,Újpest-központ M,47.561488,19.089913,1426,1426.0,0.0005638953946126457,0.003711435861749014,0.05063987493266633,0.10618781258854455
1910,F00918,Fővám tér M,47.486754,19.056841,2322,2322.0,0.007387886766135499,0.0016237531895151936,0.06720657654619787,0.09072828820895826
1911,F00919,Fővám tér M,47.486862,19.056602,2322,2322.0,0.007387886766135499,0.0016237531895151936,0.06720657654619787,0.09072828820895826
1912,F00921,Fővám tér M,47.486916,19.05724,2322,2322.0,0.007387886766135499,0.0016237531895151936,0.06720657654619787,0.09072828820895826
1913,F00922,Fővám tér M,47.487186,19.05781,2322,2322.0,0.007387886766135499,0.0016237531895151936,0.06720657654619787,0.09072828820895826
1914,F00923,Fővám tér M,47.486952,19.057611,2322,2322.0,0.007387886766135499,0.0016237531895151936,0.06720657654619787,0.09072828820895826
1915,F00924,Petőfi tér,47.493105,19.050566,2653,2653.0,0.0003528905778086338,0.00046392948271862676,0.05887306123196372,0.0010884316946104598
1916,F00925,Jászai Mari tér,47.513099,19.048177,2621,2621.0,0.0015499716924073583,0.00046392948271862676,0.05974223825899115,0.0002982962421049878
1917,F00926,Jászai Mari tér,47.512847,19.048841,2622,2622.0,0.0015499716924073583,0.00046392948271862676,0.05974223825899115,0.0002982962421049878
1919,F00929,Jászai Mari tér,47.512532,19.050115,2624,2624.0,0.0021124542347956267,0.0006958942240779401,0.06056191917300331,0.05073606040092029
1920,F00930,Jászai Mari tér,47.512478,19.049558,2625,2625.0,0.0020161705548299752,0.00046392948271862676,0.06054547921091243,0.04816225004911145
1921,F00931,Szent István körút,47.511893,19.050513,2626,2626.0,2.17716992764228e-05,0.00046392948271862676,0.051249738262102496,0.002105128785572375
1922,F00932,Szent István körút,47.512046,19.052319,2627,2627.0,2.0866140468109864e-05,0.00046392948271862676,0.05051371713494699,0.0003526838797811852
1923,F00933,Nyugati pályaudvar M,47.510274,19.056168,2616,2616.0,0.006433867923062227,0.0020876826722338203,0.06297498107564303,0.11125540401114536
1925,F00935,Nyugati pályaudvar M,47.509896,19.056659,2616,2616.0,0.006433867923062227,0.0020876826722338203,0.06297498107564303,0.11125540401114536
1928,F00938,Báthory utca / Bajcsy-Zsilinszky út,47.507063,19.05427,2556,2556.0,2.5757955679973828e-102,0.00023196474135931338,0.0005032455405761375,0.0
1929,F00939,Báthory utca / Bajcsy-Zsilinszky út,47.506506,19.055716,2554,2554.0,5.565137243200855e-06,0.00046392948271862676,0.04960958570696574,0.006071556009797416
1930,F00940,Báthory utca / Bajcsy-Zsilinszky út,47.507189,19.05573,2557,2557.0,0.0029262223819455074,0.0006958942240779401,0.060774505691442264,0.004259805030339101
1931,F00941,Báthory utca / Bajcsy-Zsilinszky út,47.506101,19.054854,2555,2555.0,0.0029210806063771355,0.0006958942240779401,0.06077353158492373,0.0033281646243405708
1932,F00942,Arany János utca M,47.503304,19.055105,2570,2570.0,0.006898989638692434,0.0013917884481558802,0.06349807639179729,0.048222516326233596
1933,F00943,Arany János utca M,47.502881,19.054734,2570,2570.0,0.006898989638692434,0.0013917884481558802,0.06349807639179729,0.048222516326233596
